Position,Context,Actual_Token,Actual_Probability,Surprisal_Bits,Rank_in_Top10,Top1_Token,Top1_Prob,Top2_Token,Top2_Prob,Top3_Token,Top3_Prob,Top4_Token,Top4_Prob,Top5_Token,Top5_Prob,Top6_Token,Top6_Prob,Top7_Token,Top7_Prob,Top8_Token,Top8_Prob,Top9_Token,Top9_Prob,Top10_Token,Top10_Prob
538,76601047101819429555961989467678374494482553797747,'268',0.001030,9.922,not_in_top10,'75',0.014231,'99',0.012806,'40',0.012417,'27',0.012225,'12',0.011992,'25',0.011887,'29',0.011737,'17',0.011671,'16',0.011663,'45',0.011629
539,01047101819429555961989467678374494482553797747268,'47',0.010098,6.630,not_in_top10,'14',0.017615,'35',0.015932,'13',0.015300,'27',0.015269,'17',0.015137,'18',0.015002,'39',0.014882,'38',0.014495,'33',0.014456,'28',0.014393
540,04710181942955596198946767837449448255379774726847,'10',0.009351,6.741,not_in_top10,'99',0.014488,'75',0.013857,'40',0.012926,'27',0.012511,'12',0.012385,'25',0.011765,'60',0.011599,'29',0.011583,'45',0.011447,'17',0.011299
541,71018194295559619894676783744944825537977472684710,'404',0.000790,10.306,not_in_top10,'48',0.020477,'59',0.019392,'49',0.019380,'55',0.018148,'39',0.017932,'75',0.017404,'95',0.016602,'65',0.016452,'99',0.015972,'89',0.015910
542,18194295559619894676783744944825537977472684710404,'75',0.019288,5.696,not_in_top10,'27',0.025978,'23',0.025097,'25',0.024903,'26',0.024432,'24',0.023422,'28',0.023197,'33',0.020326,'17',0.019743,'13',0.019648,'16',0.019384
543,19429555961989467678374494482553797747268471040475,'34',0.008816,6.826,not_in_top10,'14',0.012337,'27',0.011737,'24',0.011595,'75',0.011437,'48',0.011381,'16',0.010952,'35',0.010530,'64',0.010061,'69',0.010055,'49',0.010016
544,42955596198946767837449448255379774726847104047534,'646',0.000719,10.442,not_in_top10,'75',0.015641,'99',0.014255,'60',0.013825,'01',0.012690,'25',0.012186,'14',0.011992,'12',0.011745,'17',0.011615,'00',0.011442,'77',0.011318
545,55596198946767837449448255379774726847104047534646,'20',0.012101,6.369,not_in_top10,'24',0.027028,'16',0.026336,'17',0.026267,'15',0.026150,'33',0.023930,'11',0.022604,'36',0.021713,'99',0.021658,'14',0.021340,'19',0.021220
546,59619894676783744944825537977472684710404753464620,'804',0.000409,11.255,not_in_top10,'48',0.024544,'49',0.019434,'47',0.016711,'40',0.016551,'39',0.016144,'55',0.015446,'27',0.015230,'29',0.014787,'35',0.014728,'38',0.014497
547,19894676783744944825537977472684710404753464620804,'66',0.008270,6.918,not_in_top10,'26',0.023544,'34',0.023017,'17',0.021186,'27',0.020008,'23',0.019461,'38',0.019357,'16',0.019302,'24',0.019056,'22',0.018792,'28',0.018661
548,89467678374494482553797747268471040475346462080466,'84',0.005013,7.640,not_in_top10,'14',0.013146,'12',0.013127,'15',0.012568,'17',0.011622,'10',0.011587,'29',0.011506,'16',0.011438,'25',0.011293,'60',0.011183,'75',0.011023
549,46767837449448255379774726847104047534646208046684,'259',0.002107,8.890,not_in_top10,'64',0.023003,'75',0.022379,'29',0.021283,'27',0.019633,'25',0.019201,'45',0.019182,'17',0.018555,'99',0.018474,'28',0.018393,'26',0.018270
550,67837449448255379774726847104047534646208046684259,'06',0.009558,6.709,not_in_top10,'48',0.022589,'14',0.018043,'18',0.017822,'17',0.016887,'12',0.015899,'08',0.015700,'13',0.015484,'28',0.015201,'47',0.014997,'01',0.014920
551,83744944825537977472684710404753464620804668425906,'949',0.000488,11.002,not_in_top10,'9',0.027713,'25',0.018792,'15',0.018583,'33',0.017786,'16',0.015339,'14',0.014980,'99',0.014843,'29',0.014392,'24',0.014094,'36',0.013886
552,44944825537977472684710404753464620804668425906949,'129',0.000552,10.823,not_in_top10,'59',0.015737,'55',0.015345,'45',0.014693,'08',0.014443,'48',0.014439,'18',0.013221,'58',0.013174,'17',0.013022,'28',0.012780,'14',0.012649
553,44825537977472684710404753464620804668425906949129,'33',0.012320,6.343,not_in_top10,'48',0.021084,'01',0.019296,'08',0.018873,'18',0.016813,'58',0.016653,'17',0.015371,'13',0.015140,'12',0.014792,'49',0.014525,'09',0.014326
554,82553797747268471040475346462080466842590694912933,'13',0.009649,6.695,not_in_top10,'99',0.016165,'75',0.016135,'60',0.014332,'45',0.012973,'29',0.012759,'27',0.012677,'77',0.012614,'89',0.012570,'25',0.012438,'14',0.012126
555,55379774726847104047534646208046684259069491293313,'67',0.011138,6.488,not_in_top10,'75',0.014992,'99',0.013897,'17',0.013396,'25',0.012922,'49',0.012578,'59',0.012474,'29',0.012447,'39',0.012104,'16',0.012029,'15',0.011906
556,37977472684710404753464620804668425906949129331367,'70',0.007732,7.015,not_in_top10,'89',0.014118,'75',0.013579,'29',0.012635,'27',0.011903,'14',0.011654,'25',0.011225,'16',0.010796,'17',0.010609,'24',0.010393,'45',0.010160
557,97747268471040475346462080466842590694912933136770,'28',0.010840,6.528,not_in_top10,'59',0.017288,'48',0.016113,'27',0.015767,'75',0.015740,'29',0.015237,'39',0.014969,'49',0.014917,'55',0.013909,'40',0.013194,'64',0.013182
558,74726847104047534646208046684259069491293313677028,'989',0.001237,9.659,not_in_top10,'98',0.015383,'25',0.013272,'59',0.013214,'99',0.013156,'27',0.012271,'95',0.011890,'55',0.011735,'57',0.011615,'29',0.011290,'24',0.011267
559,26847104047534646208046684259069491293313677028989,'152',0.000394,11.308,not_in_top10,'48',0.020653,'27',0.018126,'39',0.017354,'17',0.016903,'47',0.016712,'23',0.016674,'35',0.016503,'49',0.016242,'18',0.016232,'34',0.016166
560,47104047534646208046684259069491293313677028989152,'104',0.004347,7.846,not_in_top10,'18',0.050729,'13',0.049736,'14',0.048204,'12',0.045742,'11',0.042917,'15',0.041854,'10',0.039719,'16',0.038980,'17',0.038071,'19',0.037047
561,04047534646208046684259069491293313677028989152104,'75',0.025270,5.306,5,'28',0.029831,'25',0.029003,'99',0.026126,'26',0.025882,'75',0.025270,'16',0.024230,'17',0.023766,'64',0.023667,'29',0.023341,'45',0.023097
562,04753464620804668425906949129331367702898915210475,'216',0.001924,9.022,not_in_top10,'27',0.012790,'48',0.012320,'75',0.011839,'35',0.011588,'14',0.011343,'39',0.011204,'24',0.011183,'47',0.011064,'16',0.010796,'49',0.010795
563,53464620804668425906949129331367702898915210475216,'205',0.000340,11.522,not_in_top10,'9',0.038198,'8',0.031829,'7',0.022531,'5',0.015410,'6',0.015138,'55',0.011390,'59',0.010732,'89',0.010237,'58',0.009200,'98',0.009161
564,64620804668425906949129331367702898915210475216205,'696',0.000460,11.085,not_in_top10,'27',0.027277,'39',0.023406,'28',0.023346,'18',0.022635,'26',0.022451,'24',0.021814,'17',0.020743,'45',0.020454,'23',0.019899,'35',0.019856
565,20804668425906949129331367702898915210475216205696,'60',0.012477,6.325,not_in_top10,'16',0.025170,'24',0.023969,'38',0.021917,'17',0.021032,'15',0.020957,'33',0.020618,'35',0.019828,'36',0.019625,'26',0.019372,'14',0.019361
566,80466842590694912933136770289891521047521620569660,'24',0.010006,6.643,not_in_top10,'89',0.015751,'75',0.014635,'48',0.014242,'55',0.013927,'49',0.013646,'39',0.013495,'60',0.013236,'33',0.013177,'99',0.013039,'50',0.012792
567,46684259069491293313677028989152104752162056966024,'05',0.006544,7.256,not_in_top10,'14',0.013055,'55',0.012726,'01',0.012488,'59',0.012430,'29',0.011901,'45',0.011736,'58',0.011418,'75',0.011398,'60',0.011225,'89',0.011026
568,68425906949129331367702898915210475216205696602405,'80',0.004708,7.731,not_in_top10,'8',0.029975,'9',0.022843,'6',0.013769,'7',0.013432,'27',0.010667,'16',0.009574,'14',0.009437,'47',0.009302,'36',0.009231,'48',0.009008
569,42590694912933136770289891521047521620569660240580,'38',0.013111,6.253,10,'48',0.016959,'49',0.016931,'55',0.016362,'59',0.014626,'29',0.013675,'35',0.013509,'45',0.013477,'39',0.013457,'50',0.013255,'38',0.013111
570,59069491293313677028989152104752162056966024058038,'15',0.007729,7.016,not_in_top10,'60',0.014139,'98',0.013579,'99',0.012697,'75',0.012530,'25',0.012152,'40',0.011334,'89',0.011271,'50',0.011152,'78',0.010776,'77',0.010692
571,06949129331367702898915210475216205696602405803815,'019',0.000746,10.388,not_in_top10,'48',0.013868,'59',0.012700,'49',0.012094,'55',0.012058,'39',0.012043,'60',0.011956,'58',0.011810,'75',0.011784,'47',0.011492,'27',0.011388
572,49129331367702898915210475216205696602405803815019,'351',0.000038,14.702,not_in_top10,'08',0.029310,'09',0.024073,'07',0.023098,'48',0.018028,'06',0.016520,'55',0.015993,'05',0.015703,'33',0.015158,'17',0.014382,'04',0.013941
573,29331367702898915210475216205696602405803815019351,'125',0.038121,4.713,5,'19',0.059742,'10',0.058489,'12',0.051503,'01',0.047710,'125',0.038121,'128',0.034705,'30',0.034523,'127',0.025477,'198',0.024449,'50',0.022931
574,31367702898915210475216205696602405803815019351125,'338',0.001165,9.745,not_in_top10,'99',0.025636,'27',0.025088,'64',0.023535,'45',0.023461,'75',0.022746,'39',0.019793,'60',0.019411,'28',0.017858,'25',0.017184,'33',0.016905
575,67702898915210475216205696602405803815019351125338,'24',0.016658,5.908,6,'14',0.021203,'13',0.019396,'17',0.019219,'18',0.018815,'27',0.017731,'24',0.016658,'23',0.016389,'16',0.016249,'26',0.016240,'25',0.015395
576,70289891521047521620569660240580381501935112533824,'300',0.001399,9.481,not_in_top10,'01',0.014084,'59',0.012624,'75',0.012402,'55',0.012043,'14',0.011978,'29',0.011638,'39',0.011400,'25',0.011298,'60',0.011247,'27',0.011141
577,89891521047521620569660240580381501935112533824300,'35',0.007917,6.981,not_in_top10,'9',0.049980,'8',0.042327,'7',0.017889,'5',0.017489,'6',0.015512,'25',0.011696,'29',0.011493,'4',0.010620,'24',0.010521,'27',0.010414
578,89152104752162056966024058038150193511253382430035,'58',0.008895,6.813,not_in_top10,'99',0.014571,'89',0.014138,'60',0.013220,'98',0.013142,'77',0.013000,'75',0.012773,'67',0.012373,'39',0.011405,'27',0.011316,'59',0.011133
579,15210475216205696602405803815019351125338243003558,'76',0.006567,7.251,not_in_top10,'60',0.014141,'14',0.012946,'75',0.011676,'16',0.011092,'27',0.010466,'67',0.010369,'50',0.010347,'25',0.010292,'17',0.010237,'35',0.010193
580,21047521620569660240580381501935112533824300355876,'40',0.016004,5.965,not_in_top10,'11',0.025708,'15',0.025125,'25',0.024321,'14',0.024193,'29',0.023240,'10',0.019817,'01',0.019578,'24',0.019463,'17',0.019461,'16',0.018918
581,04752162056966024058038150193511253382430035587640,'247',0.000639,10.612,not_in_top10,'49',0.018916,'39',0.016705,'99',0.016212,'89',0.015944,'48',0.015905,'95',0.015640,'55',0.015414,'59',0.014339,'64',0.014242,'67',0.014152
582,52162056966024058038150193511253382430035587640247,'49',0.012770,6.291,not_in_top10,'45',0.026441,'39',0.020453,'18',0.020087,'26',0.019872,'01',0.019849,'27',0.019694,'24',0.019687,'17',0.018708,'23',0.018301,'99',0.018260
583,16205696602405803815019351125338243003558764024749,'64',0.009589,6.704,not_in_top10,'01',0.017843,'08',0.013602,'12',0.013539,'09',0.013376,'55',0.012799,'17',0.012718,'14',0.012526,'60',0.012488,'58',0.012064,'18',0.012056
584,20569660240580381501935112533824300355876402474964,'73',0.002866,8.447,not_in_top10,'14',0.015061,'99',0.014892,'75',0.014782,'60',0.014522,'16',0.014433,'29',0.012737,'17',0.012721,'25',0.012612,'15',0.012353,'01',0.012017
585,56966024058038150193511253382430035587640247496473,'26',0.017612,5.827,not_in_top10,'25',0.030064,'16',0.029581,'14',0.028553,'17',0.027223,'24',0.026847,'60',0.026679,'15',0.025648,'30',0.024917,'11',0.024080,'01',0.022455
586,96602405803815019351125338243003558764024749647326,'39',0.011484,6.444,5,'55',0.013128,'35',0.012122,'25',0.012007,'33',0.011869,'39',0.011484,'14',0.011386,'60',0.011319,'27',0.011310,'36',0.011204,'17',0.011178
587,60240580381501935112533824300355876402474964732639,'14',0.011450,6.449,not_in_top10,'01',0.016274,'09',0.015634,'08',0.015436,'17',0.013890,'55',0.013278,'12',0.013073,'18',0.012863,'48',0.012543,'29',0.012266,'07',0.012262
588,24058038150193511253382430035587640247496473263914,'199',0.001052,9.892,not_in_top10,'01',0.016787,'09',0.013592,'08',0.013313,'25',0.013182,'59',0.012824,'17',0.012502,'55',0.012347,'12',0.012024,'14',0.011931,'75',0.011836
589,58038150193511253382430035587640247496473263914199,'27',0.011559,6.435,not_in_top10,'01',0.020384,'48',0.020049,'09',0.017012,'08',0.016955,'49',0.016009,'18',0.015244,'47',0.014577,'17',0.014478,'58',0.014157,'05',0.014083
590,03815019351125338243003558764024749647326391419927,'260',0.000910,10.102,not_in_top10,'01',0.012787,'17',0.012763,'88',0.012642,'48',0.012237,'12',0.011892,'25',0.011844,'55',0.011783,'59',0.011727,'35',0.011683,'14',0.011557
591,15019351125338243003558764024749647326391419927260,'426',0.000718,10.445,not_in_top10,'9',0.076931,'8',0.067808,'7',0.037252,'6',0.030543,'5',0.026734,'4',0.010693,'59',0.010055,'48',0.009604,'49',0.009311,'33',0.009150
592,19351125338243003558764024749647326391419927260426,'99',0.012936,6.273,6,'55',0.015303,'14',0.014302,'18',0.013677,'17',0.013327,'60',0.013022,'99',0.012936,'75',0.012738,'33',0.012690,'12',0.012340,'35',0.011936
593,35112533824300355876402474964732639141992726042699,'22',0.005633,7.472,not_in_top10,'08',0.017523,'01',0.015724,'55',0.014830,'17',0.014364,'09',0.014291,'58',0.013226,'14',0.013158,'48',0.013047,'59',0.012539,'18',0.012309
594,11253382430035587640247496473263914199272604269922,'79',0.009174,6.768,not_in_top10,'99',0.021214,'60',0.017989,'75',0.016110,'14',0.014573,'17',0.014306,'89',0.014218,'98',0.013923,'16',0.013008,'25',0.012877,'80',0.012760
595,25338243003558764024749647326391419927260426992279,'678',0.000866,10.174,not_in_top10,'08',0.016773,'09',0.015297,'01',0.014374,'12',0.013665,'17',0.013071,'14',0.012837,'07',0.011956,'48',0.011730,'18',0.011718,'55',0.011634
596,38243003558764024749647326391419927260426992279678,'235',0.000867,10.172,not_in_top10,'48',0.017754,'17',0.017351,'14',0.017209,'18',0.016591,'16',0.015898,'49',0.015895,'99',0.014790,'45',0.014579,'24',0.014458,'27',0.014396
597,43003558764024749647326391419927260426992279678235,'478',0.000803,10.282,not_in_top10,'99',0.029226,'45',0.027386,'39',0.027135,'64',0.024775,'75',0.024465,'27',0.024217,'29',0.021153,'60',0.020968,'33',0.020491,'37',0.020385
598,03558764024749647326391419927260426992279678235478,'16',0.013535,6.207,not_in_top10,'39',0.015512,'49',0.015460,'27',0.015290,'35',0.015206,'48',0.015148,'18',0.015123,'37',0.014832,'38',0.014700,'24',0.014642,'23',0.014061
599,55876402474964732639141992726042699227967823547816,'36',0.009159,6.771,not_in_top10,'01',0.016290,'25',0.013657,'12',0.013121,'55',0.012957,'14',0.012328,'09',0.011857,'16',0.011732,'10',0.011081,'75',0.010963,'17',0.010859
600,87640247496473263914199272604269922796782354781636,'009',0.001133,9.786,not_in_top10,'75',0.015532,'99',0.015214,'89',0.014631,'50',0.012665,'60',0.012087,'01',0.011503,'25',0.011455,'55',0.011152,'29',0.011083,'12',0.010981
601,40247496473263914199272604269922796782354781636009,'34',0.009444,6.726,not_in_top10,'48',0.021971,'47',0.016966,'08',0.016738,'18',0.016373,'17',0.015937,'28',0.015890,'65',0.015762,'14',0.014975,'67',0.014795,'27',0.014430
602,24749647326391419927260426992279678235478163600934,'17',0.012626,6.308,6,'75',0.015823,'99',0.015807,'14',0.013326,'60',0.013258,'25',0.012815,'17',0.012626,'01',0.012275,'12',0.012142,'64',0.012032,'70',0.011229
603,74964732639141992726042699227967823547816360093417,'216',0.000951,10.038,not_in_top10,'01',0.016424,'14',0.012687,'48',0.012675,'09',0.012081,'17',0.011817,'08',0.011654,'18',0.011211,'16',0.011084,'88',0.011022,'75',0.010931
604,64732639141992726042699227967823547816360093417216,'412',0.000592,10.723,not_in_top10,'9',0.038769,'8',0.032304,'7',0.022348,'5',0.015521,'6',0.014964,'59',0.012575,'55',0.011508,'89',0.010691,'58',0.010607,'29',0.009853
605,32639141992726042699227967823547816360093417216412,'199',0.001316,9.570,not_in_top10,'17',0.018464,'75',0.017775,'18',0.016752,'13',0.015568,'25',0.015111,'99',0.014597,'12',0.014564,'29',0.014551,'14',0.014373,'27',0.014262
606,39141992726042699227967823547816360093417216412199,'24',0.010159,6.621,not_in_top10,'01',0.022036,'48',0.019674,'08',0.018301,'09',0.017084,'18',0.015299,'58',0.014951,'47',0.014358,'17',0.014273,'60',0.014059,'35',0.013706
607,14199272604269922796782354781636009341721641219924,'586',0.000480,11.024,not_in_top10,'59',0.013899,'14',0.013738,'01',0.012974,'58',0.012676,'09',0.012546,'55',0.012412,'60',0.011962,'18',0.011401,'29',0.011366,'17',0.011290
608,99272604269922796782354781636009341721641219924586,'31',0.001038,9.912,not_in_top10,'33',0.028985,'64',0.026558,'38',0.024586,'39',0.021203,'35',0.020387,'34',0.020168,'36',0.019924,'27',0.018576,'37',0.018467,'16',0.016534
609,27260426992279678235478163600934172164121992458631,'50',0.076625,3.706,5,'01',0.175373,'10',0.106626,'12',0.085785,'30',0.077327,'50',0.076625,'19',0.047190,'00',0.020196,'128',0.013280,'000',0.013032,'198',0.009597
610,26042699227967823547816360093417216412199245863150,'30',0.007280,7.102,not_in_top10,'89',0.015179,'48',0.014843,'39',0.014166,'47',0.014106,'49',0.014013,'55',0.013692,'59',0.013677,'75',0.013676,'27',0.013514,'77',0.013104
611,04269922796782354781636009341721641219924586315030,'286',0.000514,10.925,not_in_top10,'99',0.021260,'39',0.017678,'55',0.017248,'40',0.015946,'48',0.015642,'75',0.015629,'27',0.015481,'95',0.015454,'59',0.014856,'60',0.014756
612,69922796782354781636009341721641219924586315030286,'18',0.019477,5.682,not_in_top10,'38',0.024735,'33',0.024584,'15',0.024582,'35',0.022925,'25',0.022493,'17',0.022403,'64',0.022214,'24',0.021849,'16',0.021355,'14',0.020927
613,92279678235478163600934172164121992458631503028618,'297',0.000534,10.872,not_in_top10,'14',0.014683,'58',0.013552,'55',0.012767,'48',0.012749,'25',0.012202,'16',0.011867,'49',0.011849,'24',0.011816,'09',0.011741,'01',0.011724
614,79678235478163600934172164121992458631503028618297,'45',0.020584,5.602,9,'24',0.025614,'17',0.024052,'23',0.023253,'18',0.022224,'39',0.021913,'27',0.021818,'26',0.021297,'16',0.020988,'45',0.020584,'28',0.019449
615,67823547816360093417216412199245863150302861829745,'55',0.008209,6.929,not_in_top10,'67',0.012972,'89',0.012534,'16',0.012384,'49',0.012335,'99',0.012207,'14',0.012176,'24',0.011977,'39',0.011865,'17',0.011775,'75',0.011697
616,82354781636009341721641219924586315030286182974555,'70',0.007588,7.042,not_in_top10,'14',0.012809,'16',0.011034,'55',0.010924,'17',0.010800,'60',0.010578,'89',0.010557,'36',0.010481,'27',0.010044,'45',0.009999,'75',0.009973
617,35478163600934172164121992458631503028618297455570,'67',0.010480,6.576,not_in_top10,'27',0.015626,'29',0.014818,'75',0.014690,'48',0.014600,'49',0.014530,'55',0.014336,'39',0.013935,'99',0.013600,'40',0.013434,'45',0.013322
618,47816360093417216412199245863150302861829745557067,'498',0.000774,10.336,not_in_top10,'89',0.015698,'14',0.013013,'00',0.012320,'75',0.012307,'12',0.012257,'29',0.011881,'17',0.011497,'16',0.011316,'27',0.011248,'15',0.010415
619,16360093417216412199245863150302861829745557067498,'38',0.013266,6.236,not_in_top10,'48',0.016717,'18',0.016203,'27',0.015832,'39',0.015686,'14',0.015633,'37',0.014775,'12',0.014720,'17',0.014601,'28',0.014312,'47',0.014236
